id;authority_name;is_enabled;is_deleted;created_date;created_by;last_updated_date;last_updated_by
739514855899537001;USER_SYSTEM_MODIFICATION;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537002;USER_MODIFICATION;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537003;USER_READ;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537004;ROLE_SYSTEM_MODIFICATION;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537005;ROLE_MODIFICATION;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537006;ROLE_READ;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537007;COMPANY_SYSTEM_MODIFICATION;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537008;COMPANY_MODIFICATION;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
739514855899537009;COMPANY_READ;1;0;2017-03-09 00:35:14;0;2017-03-09 00:35:14;0
